"Gender","Heart_Attack","age_group","bp_group","bmi_group","cholesterol_group","Confirmed Heart Attack Count","% of Heart Attack in Group","% of Total Population"
"Other","No","Young Adult","Stage 1 Hypertension","Normal","Dangerous","0","0.00","0.01"
"Other","No","Young Adult","Stage 1 Hypertension","Normal","Heart-Healthy","0","0.00","0.02"
"Other","No","Young Adult","Stage 1 Hypertension","Normal","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 1","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 1","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 1","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 1","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 2","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 3","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 3","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Obese Class 3","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Overweight","At-Risk","0","0.00","0.01"
"Other","No","Young Adult","Stage 1 Hypertension","Overweight","Dangerous","0","0.00","0.01"
"Other","No","Young Adult","Stage 1 Hypertension","Overweight","Heart-Healthy","0","0.00","0.02"
"Other","No","Young Adult","Stage 1 Hypertension","Overweight","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Underweight","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Underweight","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 1 Hypertension","Underweight","Heart-Healthy","0","0.00","0.01"
"Other","No","Young Adult","Stage 1 Hypertension","Underweight","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Normal","At-Risk","0","0.00","0.01"
"Other","No","Young Adult","Stage 2 Hypertension","Normal","Dangerous","0","0.00","0.01"
"Other","No","Young Adult","Stage 2 Hypertension","Normal","Heart-Healthy","0","0.00","0.02"
"Other","No","Young Adult","Stage 2 Hypertension","Normal","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 1","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 1","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 1","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 1","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 3","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Obese Class 3","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Overweight","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Overweight","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Overweight","Heart-Healthy","0","0.00","0.01"
"Other","No","Young Adult","Stage 2 Hypertension","Overweight","Very High","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Underweight","At-Risk","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Underweight","Dangerous","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Underweight","Heart-Healthy","0","0.00","0.00"
"Other","No","Young Adult","Stage 2 Hypertension","Underweight","Very High","0","0.00","0.00"
"Other","Yes","Adolescent","Elevated","Normal","At-Risk","6","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Normal","Dangerous","1","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Normal","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Obese Class 3","Dangerous","1","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Overweight","Dangerous","2","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Overweight","Heart-Healthy","9","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Underweight","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Elevated","Underweight","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Normal","At-Risk","15","100.00","0.01"
"Other","Yes","Adolescent","Healthy","Normal","Dangerous","5","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Normal","Heart-Healthy","18","100.00","0.01"
"Other","Yes","Adolescent","Healthy","Normal","Very High","2","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Obese Class 1","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Obese Class 3","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Overweight","At-Risk","4","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Overweight","Dangerous","3","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Overweight","Heart-Healthy","6","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Underweight","At-Risk","4","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Underweight","Dangerous","2","100.00","0.00"
"Other","Yes","Adolescent","Healthy","Underweight","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adolescent","Hypertensive Crisis","Normal","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Normal","At-Risk","2","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Normal","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Obese Class 1","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Overweight","Dangerous","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Overweight","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 1 Hypertension","Underweight","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Normal","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Normal","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Obese Class 1","Dangerous","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Obese Class 3","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Overweight","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Overweight","Dangerous","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Overweight","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Underweight","At-Risk","1","100.00","0.00"
"Other","Yes","Adolescent","Stage 2 Hypertension","Underweight","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adult","Elevated","Normal","At-Risk","14","100.00","0.01"
"Other","Yes","Adult","Elevated","Normal","Dangerous","7","100.00","0.00"
"Other","Yes","Adult","Elevated","Normal","Heart-Healthy","23","100.00","0.01"
"Other","Yes","Adult","Elevated","Obese Class 1","At-Risk","3","100.00","0.00"
"Other","Yes","Adult","Elevated","Obese Class 1","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adult","Elevated","Obese Class 1","Very High","2","100.00","0.00"
"Other","Yes","Adult","Elevated","Obese Class 3","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adult","Elevated","Overweight","At-Risk","11","100.00","0.00"
"Other","Yes","Adult","Elevated","Overweight","Dangerous","8","100.00","0.00"
"Other","Yes","Adult","Elevated","Overweight","Heart-Healthy","23","100.00","0.01"
"Other","Yes","Adult","Elevated","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adult","Elevated","Underweight","At-Risk","2","100.00","0.00"
"Other","Yes","Adult","Elevated","Underweight","Dangerous","1","100.00","0.00"
"Other","Yes","Adult","Elevated","Underweight","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adult","Healthy","Normal","At-Risk","37","100.00","0.01"
"Other","Yes","Adult","Healthy","Normal","Dangerous","18","100.00","0.01"
"Other","Yes","Adult","Healthy","Normal","Heart-Healthy","66","100.00","0.02"
"Other","Yes","Adult","Healthy","Normal","Very High","12","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 1","At-Risk","5","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 1","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 1","Heart-Healthy","15","100.00","0.01"
"Other","Yes","Adult","Healthy","Obese Class 1","Very High","1","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 2","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 3","At-Risk","3","100.00","0.00"
"Other","Yes","Adult","Healthy","Obese Class 3","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adult","Healthy","Overweight","At-Risk","23","100.00","0.01"
"Other","Yes","Adult","Healthy","Overweight","Dangerous","15","100.00","0.01"
"Other","Yes","Adult","Healthy","Overweight","Heart-Healthy","46","100.00","0.02"
"Other","Yes","Adult","Healthy","Overweight","Very High","2","100.00","0.00"
"Other","Yes","Adult","Healthy","Underweight","At-Risk","11","100.00","0.00"
"Other","Yes","Adult","Healthy","Underweight","Dangerous","3","100.00","0.00"
"Other","Yes","Adult","Healthy","Underweight","Heart-Healthy","12","100.00","0.00"
"Other","Yes","Adult","Healthy","Underweight","Very High","1","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Normal","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Normal","Heart-Healthy","5","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Obese Class 1","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Overweight","At-Risk","2","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Overweight","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adult","Hypertensive Crisis","Underweight","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Normal","At-Risk","4","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Normal","Dangerous","10","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Normal","Heart-Healthy","23","100.00","0.01"
"Other","Yes","Adult","Stage 1 Hypertension","Normal","Very High","1","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Obese Class 1","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Obese Class 3","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Overweight","At-Risk","4","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Overweight","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Overweight","Heart-Healthy","10","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Underweight","At-Risk","2","100.00","0.00"
"Other","Yes","Adult","Stage 1 Hypertension","Underweight","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Normal","At-Risk","6","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Normal","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Normal","Heart-Healthy","10","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Normal","Very High","2","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Obese Class 1","Heart-Healthy","5","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Overweight","At-Risk","4","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Overweight","Dangerous","1","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Overweight","Heart-Healthy","6","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Overweight","Very High","1","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Underweight","At-Risk","2","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Underweight","Dangerous","2","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Underweight","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Adult","Stage 2 Hypertension","Underweight","Very High","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Normal","At-Risk","16","100.00","0.01"
"Other","Yes","Middle Age Adult","Elevated","Normal","Dangerous","6","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Normal","Heart-Healthy","21","100.00","0.01"
"Other","Yes","Middle Age Adult","Elevated","Normal","Very High","4","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Obese Class 1","Dangerous","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Obese Class 1","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Obese Class 3","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Overweight","At-Risk","11","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Overweight","Dangerous","9","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Overweight","Heart-Healthy","18","100.00","0.01"
"Other","Yes","Middle Age Adult","Elevated","Overweight","Very High","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Underweight","At-Risk","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Underweight","Dangerous","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Elevated","Underweight","Heart-Healthy","3","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Normal","At-Risk","26","100.00","0.01"
"Other","Yes","Middle Age Adult","Healthy","Normal","Dangerous","15","100.00","0.01"
"Other","Yes","Middle Age Adult","Healthy","Normal","Heart-Healthy","62","100.00","0.02"
"Other","Yes","Middle Age Adult","Healthy","Normal","Very High","9","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 1","At-Risk","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 1","Dangerous","4","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 1","Heart-Healthy","8","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 1","Very High","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 3","At-Risk","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Obese Class 3","Heart-Healthy","4","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Overweight","At-Risk","22","100.00","0.01"
"Other","Yes","Middle Age Adult","Healthy","Overweight","Dangerous","10","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Overweight","Heart-Healthy","40","100.00","0.01"
"Other","Yes","Middle Age Adult","Healthy","Overweight","Very High","5","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Underweight","At-Risk","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Underweight","Dangerous","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Underweight","Heart-Healthy","12","100.00","0.00"
"Other","Yes","Middle Age Adult","Healthy","Underweight","Very High","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Hypertensive Crisis","Normal","At-Risk","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Hypertensive Crisis","Normal","Heart-Healthy","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Hypertensive Crisis","Overweight","Dangerous","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Hypertensive Crisis","Underweight","At-Risk","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Normal","At-Risk","8","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Normal","Dangerous","8","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Normal","Heart-Healthy","22","100.00","0.01"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Normal","Very High","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Obese Class 1","At-Risk","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Obese Class 1","Heart-Healthy","1","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Obese Class 3","At-Risk","2","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Overweight","At-Risk","4","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Overweight","Dangerous","5","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Overweight","Heart-Healthy","11","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 1 Hypertension","Underweight","Heart-Healthy","7","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 2 Hypertension","Normal","At-Risk","3","100.00","0.00"
"Other","Yes","Middle Age Adult","Stage 2 Hypertension","Normal","Dangerous","5","100.00","0.00"
